PERIODO,RUBRO,TIPO_PRESTACION,BARRIO,total
201309,PROTECCION AMBIENTAL,DENUNCIA,VILLA LURO,1
201309,PROTECCION AMBIENTAL,DENUNCIA,VILLA ORTUZAR,3
201309,PROTECCION AMBIENTAL,DENUNCIA,VILLA PUEYRREDON,2
201309,PROTECCION AMBIENTAL,DENUNCIA,VILLA REAL,1
201309,PROTECCION AMBIENTAL,DENUNCIA,VILLA RIACHUELO,1
201309,PROTECCION AMBIENTAL,DENUNCIA,VILLA SANTA RITA,5
201309,PROTECCION AMBIENTAL,DENUNCIA,VILLA SOLDATI,2
201309,PROTECCION AMBIENTAL,DENUNCIA,VILLA URQUIZA,10
201309,PUB Y AFINES,DENUNCIA,BELGRANO,2
201309,PUB Y AFINES,DENUNCIA,CONSTITUCION,1
201309,PUB Y AFINES,DENUNCIA,PALERMO,2
201309,PUESTO FIJO DE VENTA DE COMESTIBLES,DENUNCIA,BALVANERA,1
201309,PUESTO FIJO DE VENTA DE COMESTIBLES,DENUNCIA,BARRACAS,1
201309,PUESTO FIJO DE VENTA DE COMESTIBLES,DENUNCIA,CONSTITUCION,1
201309,PUESTO FIJO DE VENTA DE COMESTIBLES,DENUNCIA,FLORES,1
201309,PUESTO FIJO DE VENTA DE COMESTIBLES,DENUNCIA,MONSERRAT,1
201309,PUESTO FIJO DE VENTA DE COMESTIBLES,DENUNCIA,PALERMO,1
201309,PUESTO FIJO DE VENTA DE COMESTIBLES,DENUNCIA,PARQUE AVELLANEDA,1
201309,PUESTO FIJO DE VENTA DE COMESTIBLES,DENUNCIA,RECOLETA,1
201309,PUESTO FIJO DE VENTA DE COMESTIBLES,DENUNCIA,SAAVEDRA,1
201309,PUESTO FIJO DE VENTA DE COMESTIBLES,DENUNCIA,SAN NICOLAS,1
201309,PUESTO FIJO DE VENTA DE COMESTIBLES,DENUNCIA,VILLA DEL PARQUE,1
201309,PUESTO FIJO DE VENTA DE COMESTIBLES,DENUNCIA,VILLA LUGANO,1
201309,QUEJA,QUEJA,ALMAGRO,5
201309,QUEJA,QUEJA,BALVANERA,61
201309,QUEJA,QUEJA,BARRACAS,9
201309,QUEJA,QUEJA,BELGRANO,7
201309,QUEJA,QUEJA,BOCA,7
201309,QUEJA,QUEJA,BOEDO,10
201309,QUEJA,QUEJA,CABALLITO,15
201309,QUEJA,QUEJA,CHACARITA,25
201309,QUEJA,QUEJA,COGHLAN,2
201309,QUEJA,QUEJA,COLEGIALES,2
201309,QUEJA,QUEJA,CONSTITUCION,3
201309,QUEJA,QUEJA,FLORES,21
201309,QUEJA,QUEJA,FLORESTA,6
201309,QUEJA,QUEJA,LINIERS,7
201309,QUEJA,QUEJA,MATADEROS,10
201309,QUEJA,QUEJA,MONSERRAT,47
201309,QUEJA,QUEJA,MONTE CASTRO,7
201309,QUEJA,QUEJA,NUÑEZ,9
201309,QUEJA,QUEJA,NUEVA POMPEYA,6
201309,QUEJA,QUEJA,PALERMO,26
201309,QUEJA,QUEJA,PARQUE AVELLANEDA,2
201309,QUEJA,QUEJA,PARQUE CHACABUCO,4
201309,QUEJA,QUEJA,PARQUE CHAS,2
201309,QUEJA,QUEJA,PARQUE PATRICIOS,3
201309,QUEJA,QUEJA,PUERTO MADERO,1
201309,QUEJA,QUEJA,RECOLETA,6
201309,QUEJA,QUEJA,SAAVEDRA,3
201309,QUEJA,QUEJA,SAN CRISTOBAL,3
201309,QUEJA,QUEJA,SAN NICOLAS,691
201309,QUEJA,QUEJA,SAN TELMO,5
201309,QUEJA,QUEJA,VERSALLES,2
201309,QUEJA,QUEJA,VILLA CRESPO,3
201309,QUEJA,QUEJA,VILLA DEL PARQUE,4
201309,QUEJA,QUEJA,VILLA DEVOTO,12
201309,QUEJA,QUEJA,VILLA GRAL. MITRE,6
201309,QUEJA,QUEJA,VILLA LUGANO,8
201309,QUEJA,QUEJA,VILLA LURO,7
201309,QUEJA,QUEJA,VILLA ORTUZAR,2
201309,QUEJA,QUEJA,VILLA PUEYRREDON,9
201309,QUEJA,QUEJA,VILLA REAL,1
201309,QUEJA,QUEJA,VILLA RIACHUELO,16
201309,QUEJA,QUEJA,VILLA SANTA RITA,2
201309,QUEJA,QUEJA,VILLA SOLDATI,3
201309,QUEJA,QUEJA,VILLA URQUIZA,16
201309,RECITALES / SHOWS EN VIVO,DENUNCIA,BELGRANO,1
201309,RECITALES / SHOWS EN VIVO,DENUNCIA,NUÑEZ,1
201309,RECITALES / SHOWS EN VIVO,DENUNCIA,SAN NICOLAS,1
201309,RECLAMOS  VARIOS,DENUNCIA,ALMAGRO,1
201309,RECLAMOS  VARIOS,DENUNCIA,SAN NICOLAS,1
201309,RECLAMOS  VARIOS,RECLAMO,ALMAGRO,1
201309,RECLAMOS  VARIOS,RECLAMO,BALVANERA,3
201309,RECLAMOS  VARIOS,RECLAMO,CABALLITO,1
201309,RECLAMOS  VARIOS,RECLAMO,CHACARITA,1
201309,RECLAMOS  VARIOS,RECLAMO,MONSERRAT,1
201309,RECLAMOS  VARIOS,RECLAMO,PALERMO,2
201309,RECLAMOS  VARIOS,RECLAMO,VILLA URQUIZA,2
201309,RECUPERADORES,DENUNCIA,BALVANERA,1
201309,RECUPERADORES,DENUNCIA,CABALLITO,1
201309,RECUPERADORES,DENUNCIA,FLORES,1
201309,RECUPERADORES,DENUNCIA,MATADEROS,1
201309,RECUPERADORES,DENUNCIA,PALERMO,1
201309,RECUPERADORES,DENUNCIA,RETIRO,2
201309,RECUPERADORES,DENUNCIA,SAN NICOLAS,3
201309,RECUPERADORES,RECLAMO,ALMAGRO,1
201309,RECUPERADORES,RECLAMO,BARRACAS,1
201309,RECUPERADORES,RECLAMO,FLORES,1
201309,RECUPERADORES,RECLAMO,FLORESTA,1
201309,RECUPERADORES,RECLAMO,NUÑEZ,1
201309,RECUPERADORES,RECLAMO,PALERMO,5
201309,RECUPERADORES,RECLAMO,PARQUE PATRICIOS,1
201309,RECUPERADORES,RECLAMO,PATERNAL,1
201309,RECUPERADORES,RECLAMO,RECOLETA,2
201309,RECUPERADORES,RECLAMO,RETIRO,1
201309,RECUPERADORES,RECLAMO,VILLA CRESPO,2
201309,REGALERIA / BAZAR / ANTIG������EDADES / OBRAS DE ARTE,DENUNCIA,SAN NICOLAS,1
201309,REGISTRO CIVIL,TRAMITE,SAN NICOLAS,11811
201309,RELOJES PUBLICOS,RECLAMO,BALVANERA,1
201309,RELOJES PUBLICOS,RECLAMO,CABALLITO,1
201309,RELOJES PUBLICOS,RECLAMO,CHACARITA,1
201309,RELOJES PUBLICOS,RECLAMO,VILLA GRAL. MITRE,1
201309,REMISES/TAXI/ALQUILER DE VEHICULOS,DENUNCIA,CABALLITO,1
201309,REMISES/TAXI/ALQUILER DE VEHICULOS,DENUNCIA,FLORESTA,1
201309,REMISES/TAXI/ALQUILER DE VEHICULOS,DENUNCIA,MATADEROS,1
201309,REMISES/TAXI/ALQUILER DE VEHICULOS,DENUNCIA,VERSALLES,1
201309,REPARACIONES / MANTENIMIENTO,DENUNCIA,BOCA,1
201309,RESTAURANT,DENUNCIA,AGRONOMIA,1
201309,RESTAURANT,DENUNCIA,ALMAGRO,2
201309,RESTAURANT,DENUNCIA,BALVANERA,5
201309,RESTAURANT,DENUNCIA,COLEGIALES,1
201309,RESTAURANT,DENUNCIA,FLORES,2
201309,RESTAURANT,DENUNCIA,PALERMO,2
201309,RESTAURANT,DENUNCIA,PATERNAL,1
201309,RESTAURANT,DENUNCIA,RECOLETA,2
201309,RESTAURANT,DENUNCIA,RETIRO,1
201309,RESTAURANT,DENUNCIA,SAN NICOLAS,1
201309,RESTAURANT,DENUNCIA,VILLA DEVOTO,1
201309,RESTAURANT,DENUNCIA,VILLA URQUIZA,1
201309,RETACERIA / COLCHONERIA / BLANQUERIA,DENUNCIA,BOCA,1
201309,SALON DE FIESTAS,DENUNCIA,BELGRANO,1
201309,SALON DE FIESTAS,DENUNCIA,CABALLITO,6
201309,SALON DE FIESTAS,DENUNCIA,MONSERRAT,1
201309,SALON DE FIESTAS,DENUNCIA,NUÑEZ,1
201309,SALON DE FIESTAS,DENUNCIA,PALERMO,3
201309,SALON DE FIESTAS,DENUNCIA,RECOLETA,1
201309,SALON DE FIESTAS,DENUNCIA,SAN TELMO,1
201309,SANEAMIENTO URBANO,DENUNCIA,AGRONOMIA,4
201309,SANEAMIENTO URBANO,DENUNCIA,ALMAGRO,9
201309,SANEAMIENTO URBANO,DENUNCIA,BALVANERA,13
201309,SANEAMIENTO URBANO,DENUNCIA,BARRACAS,7
201309,SANEAMIENTO URBANO,DENUNCIA,BELGRANO,11
201309,SANEAMIENTO URBANO,DENUNCIA,BOCA,7
201309,SANEAMIENTO URBANO,DENUNCIA,BOEDO,6
201309,SANEAMIENTO URBANO,DENUNCIA,CABALLITO,15
201309,SANEAMIENTO URBANO,DENUNCIA,CHACARITA,6
201309,SANEAMIENTO URBANO,DENUNCIA,COGHLAN,2
201309,SANEAMIENTO URBANO,DENUNCIA,COLEGIALES,4
201309,SANEAMIENTO URBANO,DENUNCIA,CONSTITUCION,2
201309,SANEAMIENTO URBANO,DENUNCIA,FLORES,15
201309,SANEAMIENTO URBANO,DENUNCIA,FLORESTA,4
201309,SANEAMIENTO URBANO,DENUNCIA,LINIERS,7
201309,SANEAMIENTO URBANO,DENUNCIA,MATADEROS,15
201309,SANEAMIENTO URBANO,DENUNCIA,MONSERRAT,5
201309,SANEAMIENTO URBANO,DENUNCIA,MONTE CASTRO,9
201309,SANEAMIENTO URBANO,DENUNCIA,NUÑEZ,3
201309,SANEAMIENTO URBANO,DENUNCIA,NUEVA POMPEYA,3
201309,SANEAMIENTO URBANO,DENUNCIA,PALERMO,22
201309,SANEAMIENTO URBANO,DENUNCIA,PARQUE AVELLANEDA,2
201309,SANEAMIENTO URBANO,DENUNCIA,PARQUE CHACABUCO,9
201309,SANEAMIENTO URBANO,DENUNCIA,PARQUE CHAS,1
201309,SANEAMIENTO URBANO,DENUNCIA,PARQUE PATRICIOS,6
201309,SANEAMIENTO URBANO,DENUNCIA,PATERNAL,8
201309,SANEAMIENTO URBANO,DENUNCIA,PUERTO MADERO,1
201309,SANEAMIENTO URBANO,DENUNCIA,RECOLETA,16
201309,SANEAMIENTO URBANO,DENUNCIA,RETIRO,5
201309,SANEAMIENTO URBANO,DENUNCIA,SAAVEDRA,11
201309,SANEAMIENTO URBANO,DENUNCIA,SAN CRISTOBAL,7
201309,SANEAMIENTO URBANO,DENUNCIA,SAN NICOLAS,9
201309,SANEAMIENTO URBANO,DENUNCIA,SAN TELMO,2
201309,SANEAMIENTO URBANO,DENUNCIA,VELEZ SARSFIELD,7
201309,SANEAMIENTO URBANO,DENUNCIA,VERSALLES,6
201309,SANEAMIENTO URBANO,DENUNCIA,VILLA CRESPO,5
201309,SANEAMIENTO URBANO,DENUNCIA,VILLA DEL PARQUE,10
201309,SANEAMIENTO URBANO,DENUNCIA,VILLA DEVOTO,10
201309,SANEAMIENTO URBANO,DENUNCIA,VILLA GRAL. MITRE,4
201309,SANEAMIENTO URBANO,DENUNCIA,VILLA LUGANO,11
201309,SANEAMIENTO URBANO,DENUNCIA,VILLA LURO,7
201309,SANEAMIENTO URBANO,DENUNCIA,VILLA PUEYRREDON,4
201309,SANEAMIENTO URBANO,DENUNCIA,VILLA REAL,3
201309,SANEAMIENTO URBANO,DENUNCIA,VILLA RIACHUELO,3
201309,SANEAMIENTO URBANO,DENUNCIA,VILLA SANTA RITA,6
201309,SANEAMIENTO URBANO,DENUNCIA,VILLA SOLDATI,6
201309,SANEAMIENTO URBANO,DENUNCIA,VILLA URQUIZA,12
201309,SANEAMIENTO URBANO,RECLAMO,AGRONOMIA,7
201309,SANEAMIENTO URBANO,RECLAMO,ALMAGRO,126
201309,SANEAMIENTO URBANO,RECLAMO,BALVANERA,97
201309,SANEAMIENTO URBANO,RECLAMO,BARRACAS,75
201309,SANEAMIENTO URBANO,RECLAMO,BELGRANO,162
201309,SANEAMIENTO URBANO,RECLAMO,BOCA,40
201309,SANEAMIENTO URBANO,RECLAMO,BOEDO,33
201309,SANEAMIENTO URBANO,RECLAMO,CABALLITO,245
201309,SANEAMIENTO URBANO,RECLAMO,CHACARITA,27
201309,SANEAMIENTO URBANO,RECLAMO,COGHLAN,13
201309,SANEAMIENTO URBANO,RECLAMO,COLEGIALES,41
201309,SANEAMIENTO URBANO,RECLAMO,CONSTITUCION,34
201309,SANEAMIENTO URBANO,RECLAMO,ERRORNOHAYRESULTADOS,1
201309,SANEAMIENTO URBANO,RECLAMO,FLORES,145
201309,SANEAMIENTO URBANO,RECLAMO,FLORESTA,55
201309,SANEAMIENTO URBANO,RECLAMO,LINIERS,29
201309,SANEAMIENTO URBANO,RECLAMO,MATADEROS,55
201309,SANEAMIENTO URBANO,RECLAMO,MONSERRAT,44
201309,SANEAMIENTO URBANO,RECLAMO,MONTE CASTRO,44
201309,SANEAMIENTO URBANO,RECLAMO,NUÑEZ,51
201309,SANEAMIENTO URBANO,RECLAMO,NUEVA POMPEYA,50
201309,SANEAMIENTO URBANO,RECLAMO,PALERMO,344
201309,SANEAMIENTO URBANO,RECLAMO,PARQUE AVELLANEDA,52
201309,SANEAMIENTO URBANO,RECLAMO,PARQUE CHACABUCO,50
201309,SANEAMIENTO URBANO,RECLAMO,PARQUE CHAS,16
201309,SANEAMIENTO URBANO,RECLAMO,PARQUE PATRICIOS,29
201309,SANEAMIENTO URBANO,RECLAMO,PATERNAL,17
201309,SANEAMIENTO URBANO,RECLAMO,PUERTO MADERO,5
201309,SANEAMIENTO URBANO,RECLAMO,RECOLETA,89
201309,SANEAMIENTO URBANO,RECLAMO,RETIRO,47
201309,SANEAMIENTO URBANO,RECLAMO,SAAVEDRA,59
201309,SANEAMIENTO URBANO,RECLAMO,SAN CRISTOBAL,37
201309,SANEAMIENTO URBANO,RECLAMO,SAN NICOLAS,31
201309,SANEAMIENTO URBANO,RECLAMO,SAN TELMO,23
201309,SANEAMIENTO URBANO,RECLAMO,VELEZ SARSFIELD,34
201309,SANEAMIENTO URBANO,RECLAMO,VERSALLES,27
201309,SANEAMIENTO URBANO,RECLAMO,VILLA CRESPO,86
201309,SANEAMIENTO URBANO,RECLAMO,VILLA DEL PARQUE,41
201309,SANEAMIENTO URBANO,RECLAMO,VILLA DEVOTO,118
201309,SANEAMIENTO URBANO,RECLAMO,VILLA GRAL. MITRE,42
201309,SANEAMIENTO URBANO,RECLAMO,VILLA LUGANO,131
201309,SANEAMIENTO URBANO,RECLAMO,VILLA LURO,43
201309,SANEAMIENTO URBANO,RECLAMO,VILLA ORTUZAR,23
201309,SANEAMIENTO URBANO,RECLAMO,VILLA PUEYRREDON,29
201309,SANEAMIENTO URBANO,RECLAMO,VILLA REAL,25
201309,SANEAMIENTO URBANO,RECLAMO,VILLA RIACHUELO,37
201309,SANEAMIENTO URBANO,RECLAMO,VILLA SANTA RITA,49
201309,SANEAMIENTO URBANO,RECLAMO,VILLA SOLDATI,14
201309,SANEAMIENTO URBANO,RECLAMO,VILLA URQUIZA,103
201309,SANEAMIENTO URBANO,SOLICITUD,AGRONOMIA,114
201309,SANEAMIENTO URBANO,SOLICITUD,ALMAGRO,684
201309,SANEAMIENTO URBANO,SOLICITUD,BALVANERA,481
201309,SANEAMIENTO URBANO,SOLICITUD,BARRACAS,163
201309,SANEAMIENTO URBANO,SOLICITUD,BELGRANO,666
201309,SANEAMIENTO URBANO,SOLICITUD,BOCA,98
201309,SANEAMIENTO URBANO,SOLICITUD,BOEDO,216
201309,SANEAMIENTO URBANO,SOLICITUD,CABALLITO,1110
201309,SANEAMIENTO URBANO,SOLICITUD,CHACARITA,175
201309,SANEAMIENTO URBANO,SOLICITUD,COGHLAN,179
201309,SANEAMIENTO URBANO,SOLICITUD,COLEGIALES,269
201309,SANEAMIENTO URBANO,SOLICITUD,CONSTITUCION,120
201309,SANEAMIENTO URBANO,SOLICITUD,FLORES,665
201309,SANEAMIENTO URBANO,SOLICITUD,FLORESTA,255
201309,SANEAMIENTO URBANO,SOLICITUD,LINIERS,204
201309,SANEAMIENTO URBANO,SOLICITUD,MATADEROS,319
201309,SANEAMIENTO URBANO,SOLICITUD,MONSERRAT,187
201309,SANEAMIENTO URBANO,SOLICITUD,MONTE CASTRO,313
201309,SANEAMIENTO URBANO,SOLICITUD,NUÑEZ,238
201309,SANEAMIENTO URBANO,SOLICITUD,NUEVA POMPEYA,177
201309,SANEAMIENTO URBANO,SOLICITUD,PALERMO,1183
201309,SANEAMIENTO URBANO,SOLICITUD,PARQUE AVELLANEDA,278
201309,SANEAMIENTO URBANO,SOLICITUD,PARQUE CHACABUCO,241
201309,SANEAMIENTO URBANO,SOLICITUD,PARQUE CHAS,106
201309,SANEAMIENTO URBANO,SOLICITUD,PARQUE PATRICIOS,166
201309,SANEAMIENTO URBANO,SOLICITUD,PATERNAL,153
201309,SANEAMIENTO URBANO,SOLICITUD,PUERTO MADERO,4
201309,SANEAMIENTO URBANO,SOLICITUD,RECOLETA,417
201309,SANEAMIENTO URBANO,SOLICITUD,RETIRO,93
201309,SANEAMIENTO URBANO,SOLICITUD,SAAVEDRA,387
201309,SANEAMIENTO URBANO,SOLICITUD,SAN CRISTOBAL,240
201309,SANEAMIENTO URBANO,SOLICITUD,SAN NICOLAS,107
201309,SANEAMIENTO URBANO,SOLICITUD,SAN TELMO,82
201309,SANEAMIENTO URBANO,SOLICITUD,VELEZ SARSFIELD,279
201309,SANEAMIENTO URBANO,SOLICITUD,VERSALLES,186
201309,SANEAMIENTO URBANO,SOLICITUD,VILLA CRESPO,470
201309,SANEAMIENTO URBANO,SOLICITUD,VILLA DEL PARQUE,480
201309,SANEAMIENTO URBANO,SOLICITUD,VILLA DEVOTO,878
201309,SANEAMIENTO URBANO,SOLICITUD,VILLA GRAL. MITRE,281
201309,SANEAMIENTO URBANO,SOLICITUD,VILLA LUGANO,223
201309,SANEAMIENTO URBANO,SOLICITUD,VILLA LURO,270
201309,SANEAMIENTO URBANO,SOLICITUD,VILLA ORTUZAR,243
201309,SANEAMIENTO URBANO,SOLICITUD,VILLA PUEYRREDON,400
201309,SANEAMIENTO URBANO,SOLICITUD,VILLA REAL,192
201309,SANEAMIENTO URBANO,SOLICITUD,VILLA RIACHUELO,73
201309,SANEAMIENTO URBANO,SOLICITUD,VILLA SANTA RITA,368
201309,SANEAMIENTO URBANO,SOLICITUD,VILLA SOLDATI,103
201309,SANEAMIENTO URBANO,SOLICITUD,VILLA URQUIZA,835
201309,SAUNA / SPA / CENTRO DE ESTETICA,DENUNCIA,FLORES,1
201309,SAUNA / SPA / CENTRO DE ESTETICA,DENUNCIA,PALERMO,2
201309,SAUNA / SPA / CENTRO DE ESTETICA,DENUNCIA,SAN NICOLAS,1
201309,SEGURIDAD,RECLAMO,AGRONOMIA,1
201309,SEGURIDAD,RECLAMO,ALMAGRO,6
201309,SEGURIDAD,RECLAMO,BALVANERA,10
201309,SEGURIDAD,RECLAMO,BARRACAS,5
201309,SEGURIDAD,RECLAMO,BELGRANO,4
201309,SEGURIDAD,RECLAMO,BOCA,8
201309,SEGURIDAD,RECLAMO,BOEDO,2
201309,SEGURIDAD,RECLAMO,CABALLITO,6
201309,SEGURIDAD,RECLAMO,CHACARITA,1
201309,SEGURIDAD,RECLAMO,COLEGIALES,5
201309,SEGURIDAD,RECLAMO,CONSTITUCION,3
201309,SEGURIDAD,RECLAMO,FLORES,16
201309,SEGURIDAD,RECLAMO,FLORESTA,1
201309,SEGURIDAD,RECLAMO,LINIERS,2
201309,SEGURIDAD,RECLAMO,MATADEROS,1
201309,SEGURIDAD,RECLAMO,MONSERRAT,7
201309,SEGURIDAD,RECLAMO,MONTE CASTRO,3
201309,SEGURIDAD,RECLAMO,NUÑEZ,2
201309,SEGURIDAD,RECLAMO,NUEVA POMPEYA,3
201309,SEGURIDAD,RECLAMO,PALERMO,18
201309,SEGURIDAD,RECLAMO,PARQUE AVELLANEDA,2
201309,SEGURIDAD,RECLAMO,PARQUE CHACABUCO,3
201309,SEGURIDAD,RECLAMO,PARQUE CHAS,1
201309,SEGURIDAD,RECLAMO,PARQUE PATRICIOS,4
201309,SEGURIDAD,RECLAMO,PATERNAL,5
201309,SEGURIDAD,RECLAMO,RECOLETA,6
201309,SEGURIDAD,RECLAMO,RETIRO,2
201309,SEGURIDAD,RECLAMO,SAAVEDRA,1
201309,SEGURIDAD,RECLAMO,SAN CRISTOBAL,2
201309,SEGURIDAD,RECLAMO,SAN NICOLAS,4
201309,SEGURIDAD,RECLAMO,SAN TELMO,5
201309,SEGURIDAD,RECLAMO,VELEZ SARSFIELD,1
201309,SEGURIDAD,RECLAMO,VILLA CRESPO,7
201309,SEGURIDAD,RECLAMO,VILLA DEL PARQUE,1
201309,SEGURIDAD,RECLAMO,VILLA DEVOTO,4
201309,SEGURIDAD,RECLAMO,VILLA GRAL. MITRE,3
201309,SEGURIDAD,RECLAMO,VILLA LUGANO,1
201309,SEGURIDAD,RECLAMO,VILLA LURO,1
201309,SEGURIDAD,RECLAMO,VILLA REAL,2
201309,SEGURIDAD,RECLAMO,VILLA SANTA RITA,2
201309,SEGURIDAD,RECLAMO,VILLA SOLDATI,2
201309,SEGURIDAD,RECLAMO,VILLA URQUIZA,4
201309,SEGURIDAD EN SUBTE,DENUNCIA,ALMAGRO,1
201309,SEGURIDAD EN SUBTE,DENUNCIA,BELGRANO,1
201309,SEGURIDAD EN SUBTE,DENUNCIA,BOEDO,1
201309,SEGURIDAD EN SUBTE,DENUNCIA,CHACARITA,1
201309,SEGURIDAD EN SUBTE,DENUNCIA,MONSERRAT,2
201309,SEGURIDAD EN SUBTE,DENUNCIA,RECOLETA,1
201309,SEGURIDAD EN SUBTE,DENUNCIA,SAN NICOLAS,4
201309,SEGURIDAD EN SUBTE,DENUNCIA,VILLA CRESPO,1
201309,SEGURIDAD EN SUBTE,RECLAMO,ALMAGRO,1
201309,SEGURIDAD EN SUBTE,RECLAMO,CHACARITA,1
201309,SEGURIDAD EN SUBTE,RECLAMO,MONSERRAT,2
201309,SEGURIDAD EN SUBTE,RECLAMO,PALERMO,1
201309,SEGURIDAD EN SUBTE,RECLAMO,PARQUE CHACABUCO,1
201309,SERVICIOS,QUEJA,ALMAGRO,4
201309,SERVICIOS,QUEJA,BALVANERA,10
201309,SERVICIOS,QUEJA,BELGRANO,3
201309,SERVICIOS,QUEJA,CABALLITO,3
201309,SERVICIOS,QUEJA,CHACARITA,10
201309,SERVICIOS,QUEJA,CONSTITUCION,2
201309,SERVICIOS,QUEJA,FLORES,5
201309,SERVICIOS,QUEJA,MONSERRAT,6
201309,SERVICIOS,QUEJA,PALERMO,6
201309,SERVICIOS,QUEJA,PARQUE PATRICIOS,2
201309,SERVICIOS,QUEJA,RECOLETA,2
201309,SERVICIOS,QUEJA,RETIRO,1
201309,SERVICIOS,QUEJA,SAN CRISTOBAL,2
201309,SERVICIOS,QUEJA,SAN NICOLAS,22
201309,SERVICIOS,QUEJA,VILLA CRESPO,7
201309,SERVICIOS,RECLAMO,ALMAGRO,1
201309,SERVICIOS,RECLAMO,BALVANERA,4
201309,SERVICIOS,RECLAMO,CABALLITO,1
201309,SERVICIOS,RECLAMO,CHACARITA,2
201309,SERVICIOS,RECLAMO,CONSTITUCION,1
201309,SERVICIOS,RECLAMO,FLORES,1
201309,SERVICIOS,RECLAMO,MONSERRAT,5
201309,SERVICIOS,RECLAMO,PALERMO,3
201309,SERVICIOS,RECLAMO,RETIRO,5
201309,SERVICIOS,RECLAMO,SAN NICOLAS,12
201309,SOCIEDAD DE FOMENTO / ASOCIACION MUTUAL O CULTURAL,DENUNCIA,ALMAGRO,2
201309,SOCIEDAD DE FOMENTO / ASOCIACION MUTUAL O CULTURAL,DENUNCIA,SAN NICOLAS,1
201309,SUGERENCIAS,QUEJA,BALVANERA,5
201309,SUGERENCIAS,QUEJA,BELGRANO,1
201309,SUGERENCIAS,QUEJA,BOCA,1
201309,SUGERENCIAS,QUEJA,BOEDO,1
201309,SUGERENCIAS,QUEJA,CABALLITO,9
201309,SUGERENCIAS,QUEJA,CHACARITA,2
201309,SUGERENCIAS,QUEJA,CONSTITUCION,1
201309,SUGERENCIAS,QUEJA,FLORES,2
201309,SUGERENCIAS,QUEJA,LINIERS,1
201309,SUGERENCIAS,QUEJA,MONSERRAT,13
201309,SUGERENCIAS,QUEJA,NUÑEZ,2
201309,SUGERENCIAS,QUEJA,PALERMO,8
201309,SUGERENCIAS,QUEJA,PARQUE AVELLANEDA,1
201309,SUGERENCIAS,QUEJA,PARQUE CHACABUCO,3
201309,SUGERENCIAS,QUEJA,SAN CRISTOBAL,1
201309,SUGERENCIAS,QUEJA,SAN NICOLAS,26
201309,SUGERENCIAS,QUEJA,VILLA LUGANO,2
201309,SUGERENCIAS,QUEJA,VILLA LURO,2
201309,SUGERENCIAS,QUEJA,VILLA PUEYRREDON,1
201309,SUGERENCIAS,QUEJA,VILLA SANTA RITA,1
201309,SUGERENCIAS,QUEJA,VILLA SOLDATI,1
201309,SUGERENCIAS,QUEJA,VILLA URQUIZA,1
201309,SUPERMERCADO / HIPERMERCADO,DENUNCIA,BALVANERA,2
201309,SUPERMERCADO / HIPERMERCADO,DENUNCIA,BARRACAS,1
201309,SUPERMERCADO / HIPERMERCADO,DENUNCIA,BELGRANO,2
201309,SUPERMERCADO / HIPERMERCADO,DENUNCIA,CABALLITO,7
201309,SUPERMERCADO / HIPERMERCADO,DENUNCIA,COLEGIALES,1
201309,SUPERMERCADO / HIPERMERCADO,DENUNCIA,FLORES,1
201309,SUPERMERCADO / HIPERMERCADO,DENUNCIA,FLORESTA,3
201309,SUPERMERCADO / HIPERMERCADO,DENUNCIA,LINIERS,1
201309,SUPERMERCADO / HIPERMERCADO,DENUNCIA,MATADEROS,1
201309,SUPERMERCADO / HIPERMERCADO,DENUNCIA,MONSERRAT,1
201309,SUPERMERCADO / HIPERMERCADO,DENUNCIA,MONTE CASTRO,1
201309,SUPERMERCADO / HIPERMERCADO,DENUNCIA,NUÑEZ,2
201309,SUPERMERCADO / HIPERMERCADO,DENUNCIA,PALERMO,3
201309,SUPERMERCADO / HIPERMERCADO,DENUNCIA,PARQUE AVELLANEDA,2
201309,SUPERMERCADO / HIPERMERCADO,DENUNCIA,PARQUE CHACABUCO,3
201309,SUPERMERCADO / HIPERMERCADO,DENUNCIA,PARQUE CHAS,1
201309,SUPERMERCADO / HIPERMERCADO,DENUNCIA,PARQUE PATRICIOS,3
201309,SUPERMERCADO / HIPERMERCADO,DENUNCIA,PATERNAL,1
201309,SUPERMERCADO / HIPERMERCADO,DENUNCIA,RECOLETA,4
201309,SUPERMERCADO / HIPERMERCADO,DENUNCIA,RETIRO,3
201309,SUPERMERCADO / HIPERMERCADO,DENUNCIA,SAAVEDRA,1
201309,SUPERMERCADO / HIPERMERCADO,DENUNCIA,SAN CRISTOBAL,3
201309,SUPERMERCADO / HIPERMERCADO,DENUNCIA,SAN TELMO,1
201309,SUPERMERCADO / HIPERMERCADO,DENUNCIA,VILLA CRESPO,4
201309,SUPERMERCADO / HIPERMERCADO,DENUNCIA,VILLA DEL PARQUE,1
201309,SUPERMERCADO / HIPERMERCADO,DENUNCIA,VILLA LUGANO,1
201309,SUPERMERCADO / HIPERMERCADO,DENUNCIA,VILLA URQUIZA,1
201309,TALLER DE CHAPA Y PINTURA,DENUNCIA,AGRONOMIA,1
201309,TALLER DE CHAPA Y PINTURA,DENUNCIA,BALVANERA,2
201309,TALLER DE CHAPA Y PINTURA,DENUNCIA,FLORES,1
201309,TALLER DE CHAPA Y PINTURA,DENUNCIA,PARQUE AVELLANEDA,2
201309,TALLER DE CHAPA Y PINTURA,DENUNCIA,VILLA DEVOTO,1
