PERIODO,RUBRO,TIPO_PRESTACION,BARRIO,total,COMUNA
201306,ESPACIO PUBLICO,RECLAMO,BELGRANO,1,13
201306,ESPACIO PUBLICO,RECLAMO,BOCA,1,4
201306,ESPACIO PUBLICO,RECLAMO,BOEDO,1,5
201306,ESPACIO PUBLICO,RECLAMO,CHACARITA,1,15
201306,ESPACIO PUBLICO,RECLAMO,COLEGIALES,1,13
201306,ESPACIO PUBLICO,RECLAMO,PALERMO,6,14
201306,ESPACIO PUBLICO,RECLAMO,SAAVEDRA,1,12
201306,ESPACIO PUBLICO,RECLAMO,SAN CRISTOBAL,1,3
201306,ESPACIO PUBLICO,RECLAMO,SAN NICOLAS,1,1
201306,ESPACIO PUBLICO,RECLAMO,VILLA CRESPO,1,15
201306,ESPACIO PUBLICO,RECLAMO,VILLA DEVOTO,1,11
201306,ESPACIO PUBLICO,RECLAMO,VILLA SANTA RITA,2,11
201306,ESPACIO PUBLICO,RECLAMO,VILLA URQUIZA,2,12
201306,ESTABLECIMIENTOS EDUCATIVOS,DENUNCIA,ALMAGRO,1,5
201306,ESTABLECIMIENTOS EDUCATIVOS,DENUNCIA,CABALLITO,1,6
201306,ESTABLECIMIENTOS EDUCATIVOS,DENUNCIA,MONTE CASTRO,1,10
201306,ESTABLECIMIENTOS EDUCATIVOS,DENUNCIA,PALERMO,1,14
201306,ESTABLECIMIENTOS EDUCATIVOS,DENUNCIA,RECOLETA,1,2
201306,ESTABLECIMIENTOS EDUCATIVOS DIFERENCIALES,DENUNCIA,ALMAGRO,1,5
201306,ESTABLECIMIENTOS EDUCATIVOS PRIMARIOS Y SECUNDARIOS,DENUNCIA,BALVANERA,2,3
201306,ESTABLECIMIENTOS EDUCATIVOS PRIMARIOS Y SECUNDARIOS,DENUNCIA,BELGRANO,1,13
201306,ESTABLECIMIENTOS EDUCATIVOS PRIMARIOS Y SECUNDARIOS,DENUNCIA,LINIERS,1,9
201306,ESTABLECIMIENTOS EDUCATIVOS PRIMARIOS Y SECUNDARIOS,DENUNCIA,MONTE CASTRO,1,10
201306,ESTABLECIMIENTOS EDUCATIVOS PRIMARIOS Y SECUNDARIOS,DENUNCIA,NUÑEZ,1,13
201306,ESTABLECIMIENTOS EDUCATIVOS PRIMARIOS Y SECUNDARIOS,DENUNCIA,PALERMO,1,14
201306,ESTABLECIMIENTOS EDUCATIVOS PRIMARIOS Y SECUNDARIOS,DENUNCIA,VILLA DEL PARQUE,2,11
201306,"ESTABLECIMIENTOS EDUCATIVOS TERCIARIOS, UNIVERSITARIOS Y POSGRADO",DENUNCIA,PALERMO,1,14
201306,EVENTOS,DENUNCIA,PARQUE PATRICIOS,1,4
201306,FABRICA,DENUNCIA,MATADEROS,1,9
201306,FABRICA,DENUNCIA,PARQUE PATRICIOS,1,4
201306,FABRICA DE ACTIVIDAD GANADERA Y/O AGRICOLA,DENUNCIA,PARQUE PATRICIOS,1,4
201306,FABRICA DE MUEBLES / CARPINTERIA / ASERRADERO,DENUNCIA,CONSTITUCION,1,1
201306,FABRICA DE MUEBLES / CARPINTERIA / ASERRADERO,DENUNCIA,PALERMO,1,14
201306,FABRICA DE MUEBLES / CARPINTERIA / ASERRADERO,DENUNCIA,VILLA GRAL. MITRE,2,11
201306,FABRICA DE MUEBLES / CARPINTERIA / ASERRADERO,DENUNCIA,VILLA SANTA RITA,1,11
201306,FABRICA DE PRODUCTOS QUIMICOS / PETROLEO,DENUNCIA,BARRACAS,1,4
201306,"FABRICA DE PRODUCTOS VARIOS (LIMPIEZA, ADORNO, ETC.)",DENUNCIA,FLORES,1,7
201306,FABRICA DE VIDRIO / CRISTALES Y AFINES,DENUNCIA,BALVANERA,1,3
201306,FABRICA TEXTIL / CUERO Y AFINES,DENUNCIA,BALVANERA,1,3
201306,FARMACIA / PERFUMERIA,DENUNCIA,RECOLETA,1,2
201306,FERIAS Y MERCADOS,DENUNCIA,CABALLITO,1,6
201306,FERIAS Y MERCADOS,DENUNCIA,PARQUE PATRICIOS,1,4
201306,FERIAS Y MERCADOS,DENUNCIA,SAN NICOLAS,1,1
201306,FOTOGRAFIA / FILMACION / MUSICA,DENUNCIA,PARQUE CHACABUCO,1,7
201306,GALERIA Y CENTRO COMERCIAL,DENUNCIA,BALVANERA,1,3
201306,GALERIA Y CENTRO COMERCIAL,DENUNCIA,CHACARITA,1,15
201306,GALERIA Y CENTRO COMERCIAL,DENUNCIA,FLORESTA,1,10
201306,GALERIA Y CENTRO COMERCIAL,DENUNCIA,PARQUE CHACABUCO,1,7
201306,GALERIA Y CENTRO COMERCIAL,DENUNCIA,VILLA CRESPO,1,15
201306,GALERIA Y CENTRO COMERCIAL,DENUNCIA,VILLA PUEYRREDON,1,12
201306,GALERIA Y CENTRO COMERCIAL,DENUNCIA,VILLA URQUIZA,1,12
201306,GERIATRICO,DENUNCIA,ALMAGRO,2,5
201306,GERIATRICO,DENUNCIA,FLORES,2,7
201306,GERIATRICO,DENUNCIA,PARQUE PATRICIOS,1,4
201306,GERIATRICO,DENUNCIA,PATERNAL,2,15
201306,GERIATRICO,DENUNCIA,VELEZ SARSFIELD,1,10
201306,GIMNASIO,DENUNCIA,PALERMO,1,14
201306,GIMNASIO,DENUNCIA,SAAVEDRA,1,12
201306,GUARDERIA / JARDIN DE INFANTES / PREESCOLAR,DENUNCIA,VILLA URQUIZA,1,12
201306,HOSPITAL / SANATORIO / CLINICA CON INTERNACION,DENUNCIA,MONTE CASTRO,1,10
201306,HOSPITAL / SANATORIO / CLINICA CON INTERNACION,DENUNCIA,PARQUE CHAS,1,15
201306,HOSPITAL / SANATORIO / CLINICA CON INTERNACION,DENUNCIA,RECOLETA,5,2
201306,HOTEL / APPART,DENUNCIA,ALMAGRO,1,5
201306,HOTEL / APPART,DENUNCIA,BALVANERA,2,3
201306,HOTEL / APPART,DENUNCIA,BARRACAS,1,4
201306,HOTEL / APPART,DENUNCIA,BELGRANO,1,13
201306,HOTEL / APPART,DENUNCIA,CONSTITUCION,2,1
201306,HOTEL / APPART,DENUNCIA,FLORES,3,7
201306,HOTEL / APPART,DENUNCIA,MATADEROS,1,9
201306,HOTEL / APPART,DENUNCIA,MONSERRAT,5,1
201306,HOTEL / APPART,DENUNCIA,PATERNAL,1,15
201306,HOTEL / APPART,DENUNCIA,SAN CRISTOBAL,1,3
201306,HOTEL / APPART,DENUNCIA,SAN NICOLAS,1,1
201306,HOTEL / APPART,DENUNCIA,SAN TELMO,1,1
201306,HOTEL / APPART,DENUNCIA,VILLA GRAL. MITRE,1,11
201306,IMPRENTA,DENUNCIA,CONSTITUCION,1,1
201306,IMPRENTA,DENUNCIA,PARQUE PATRICIOS,2,4
201306,INFRAESTRUCTURA,RECLAMO,ALMAGRO,15,5
201306,INFRAESTRUCTURA,RECLAMO,BALVANERA,46,3
201306,INFRAESTRUCTURA,RECLAMO,BELGRANO,4,13
201306,INFRAESTRUCTURA,RECLAMO,BOEDO,2,5
201306,INFRAESTRUCTURA,RECLAMO,CABALLITO,4,6
201306,INFRAESTRUCTURA,RECLAMO,CHACARITA,1,15
201306,INFRAESTRUCTURA,RECLAMO,CONSTITUCION,5,1
201306,INFRAESTRUCTURA,RECLAMO,FLORES,16,7
201306,INFRAESTRUCTURA,RECLAMO,MONSERRAT,30,1
201306,INFRAESTRUCTURA,RECLAMO,PALERMO,8,14
201306,INFRAESTRUCTURA,RECLAMO,PARQUE CHAS,2,15
201306,INFRAESTRUCTURA,RECLAMO,PARQUE PATRICIOS,32,4
201306,INFRAESTRUCTURA,RECLAMO,RECOLETA,3,2
201306,INFRAESTRUCTURA,RECLAMO,RETIRO,1,1
201306,INFRAESTRUCTURA,RECLAMO,SAN CRISTOBAL,14,3
201306,INFRAESTRUCTURA,RECLAMO,SAN NICOLAS,6,1
201306,INFRAESTRUCTURA,RECLAMO,VILLA CRESPO,4,15
201306,INFRAESTRUCTURA,RECLAMO,VILLA ORTUZAR,1,15
201306,INSTALACIONES SANITARIAS,RECLAMO,BALVANERA,1,3
201306,INSTALACIONES SANITARIAS,RECLAMO,FLORES,3,7
201306,INSTALACIONES SANITARIAS,RECLAMO,PARQUE CHAS,1,15
201306,INSTALACIONES SANITARIAS,RECLAMO,SAN NICOLAS,1,1
201306,JARDIN BOTANICO,RECLAMO,ALMAGRO,2,5
201306,JARDIN BOTANICO,RECLAMO,BALVANERA,1,3
201306,JARDIN BOTANICO,RECLAMO,CABALLITO,1,6
201306,JARDIN BOTANICO,RECLAMO,FLORES,1,7
201306,JARDIN BOTANICO,RECLAMO,FLORESTA,2,10
201306,JARDIN BOTANICO,RECLAMO,PALERMO,1,14
201306,JARDIN BOTANICO,RECLAMO,PARQUE AVELLANEDA,1,9
201306,JARDIN BOTANICO,RECLAMO,PARQUE CHAS,1,15
201306,JARDIN BOTANICO,RECLAMO,VILLA CRESPO,1,15
201306,KIOSCO / MAXIKIOSCO,DENUNCIA,AGRONOMIA,1,15
201306,KIOSCO / MAXIKIOSCO,DENUNCIA,BALVANERA,1,3
201306,KIOSCO / MAXIKIOSCO,DENUNCIA,BARRACAS,1,4
201306,KIOSCO / MAXIKIOSCO,DENUNCIA,BELGRANO,3,13
201306,KIOSCO / MAXIKIOSCO,DENUNCIA,BOEDO,1,5
201306,KIOSCO / MAXIKIOSCO,DENUNCIA,CABALLITO,4,6
201306,KIOSCO / MAXIKIOSCO,DENUNCIA,CHACARITA,1,15
201306,KIOSCO / MAXIKIOSCO,DENUNCIA,MONSERRAT,2,1
201306,KIOSCO / MAXIKIOSCO,DENUNCIA,PARQUE PATRICIOS,1,4
201306,KIOSCO / MAXIKIOSCO,DENUNCIA,RECOLETA,2,2
201306,KIOSCO / MAXIKIOSCO,DENUNCIA,RETIRO,3,1
201306,KIOSCO / MAXIKIOSCO,DENUNCIA,VILLA URQUIZA,1,12
201306,LABORATORIO,DENUNCIA,VILLA DEL PARQUE,1,11
201306,LABORATORIO MEDICINAL,DENUNCIA,VILLA DEL PARQUE,2,11
201306,LAVADERO DE AUTOS,DENUNCIA,LINIERS,1,9
201306,LAVADERO DE AUTOS,DENUNCIA,RECOLETA,1,2
201306,LAVADERO DE AUTOS,DENUNCIA,VILLA ORTUZAR,3,15
201306,LIBRERIA / PAPELERIA / EDITORIAL,DENUNCIA,PALERMO,1,14
201306,LIMPIEZA / DESINFECCION,DENUNCIA,VILLA REAL,1,10
201306,"LOCAL CON BAILE (BAR, PUB, RESTAURANT, OTROS)",DENUNCIA,AGRONOMIA,1,15
201306,"LOCAL CON BAILE (BAR, PUB, RESTAURANT, OTROS)",DENUNCIA,ALMAGRO,1,5
201306,"LOCAL CON BAILE (BAR, PUB, RESTAURANT, OTROS)",DENUNCIA,BALVANERA,1,3
201306,"LOCAL CON BAILE (BAR, PUB, RESTAURANT, OTROS)",DENUNCIA,CHACARITA,1,15
201306,"LOCAL CON BAILE (BAR, PUB, RESTAURANT, OTROS)",DENUNCIA,COGHLAN,1,12
201306,"LOCAL CON BAILE (BAR, PUB, RESTAURANT, OTROS)",DENUNCIA,FLORES,5,7
201306,"LOCAL CON BAILE (BAR, PUB, RESTAURANT, OTROS)",DENUNCIA,FLORESTA,1,10
201306,"LOCAL CON BAILE (BAR, PUB, RESTAURANT, OTROS)",DENUNCIA,LINIERS,1,9
201306,"LOCAL CON BAILE (BAR, PUB, RESTAURANT, OTROS)",DENUNCIA,MONSERRAT,1,1
201306,"LOCAL CON BAILE (BAR, PUB, RESTAURANT, OTROS)",DENUNCIA,PALERMO,4,14
201306,"LOCAL CON BAILE (BAR, PUB, RESTAURANT, OTROS)",DENUNCIA,PARQUE AVELLANEDA,1,9
201306,"LOCAL CON BAILE (BAR, PUB, RESTAURANT, OTROS)",DENUNCIA,PARQUE CHACABUCO,1,7
201306,"LOCAL CON BAILE (BAR, PUB, RESTAURANT, OTROS)",DENUNCIA,RECOLETA,2,2
201306,"LOCAL CON BAILE (BAR, PUB, RESTAURANT, OTROS)",DENUNCIA,RETIRO,1,1
201306,"LOCAL CON BAILE (BAR, PUB, RESTAURANT, OTROS)",DENUNCIA,SAN NICOLAS,2,1
201306,"LOCAL CON BAILE (BAR, PUB, RESTAURANT, OTROS)",DENUNCIA,SAN TELMO,1,1
201306,"LOCAL CON BAILE (BAR, PUB, RESTAURANT, OTROS)",DENUNCIA,VILLA DEVOTO,2,11
201306,"LOCAL CON BAILE (BAR, PUB, RESTAURANT, OTROS)",DENUNCIA,VILLA LURO,1,10
201306,LOCALES Y PUBLICIDAD,RECLAMO,CHACARITA,1,15
201306,LOCUTORIO / CORREO / AGENCIA DE LOTERIA,DENUNCIA,RECOLETA,1,2
201306,MAL ESTACIONAMIENTO,DENUNCIA,ALMAGRO,1,5
201306,MAL ESTACIONAMIENTO,DENUNCIA,BALVANERA,11,3
201306,MAL ESTACIONAMIENTO,DENUNCIA,BELGRANO,9,13
201306,MAL ESTACIONAMIENTO,DENUNCIA,BOCA,1,4
201306,MAL ESTACIONAMIENTO,DENUNCIA,BOEDO,2,5
201306,MAL ESTACIONAMIENTO,DENUNCIA,CABALLITO,2,6
201306,MAL ESTACIONAMIENTO,DENUNCIA,COGHLAN,2,12
201306,MAL ESTACIONAMIENTO,DENUNCIA,COLEGIALES,1,13
201306,MAL ESTACIONAMIENTO,DENUNCIA,FLORES,1,7
201306,MAL ESTACIONAMIENTO,DENUNCIA,MATADEROS,14,9
201306,MAL ESTACIONAMIENTO,DENUNCIA,MONSERRAT,5,1
201306,MAL ESTACIONAMIENTO,DENUNCIA,MONTE CASTRO,1,10
201306,MAL ESTACIONAMIENTO,DENUNCIA,NUÑEZ,16,13
201306,MAL ESTACIONAMIENTO,DENUNCIA,PALERMO,13,14
201306,MAL ESTACIONAMIENTO,DENUNCIA,PARQUE CHACABUCO,7,7
201306,MAL ESTACIONAMIENTO,DENUNCIA,PARQUE PATRICIOS,1,4
201306,MAL ESTACIONAMIENTO,DENUNCIA,PUERTO MADERO,28,1
201306,MAL ESTACIONAMIENTO,DENUNCIA,SAAVEDRA,4,12
201306,MAL ESTACIONAMIENTO,DENUNCIA,SAN CRISTOBAL,6,3
201306,MAL ESTACIONAMIENTO,DENUNCIA,SAN NICOLAS,3,1
201306,MAL ESTACIONAMIENTO,DENUNCIA,VILLA CRESPO,5,15
201306,MAL ESTACIONAMIENTO,DENUNCIA,VILLA DEL PARQUE,4,11
201306,MAL ESTACIONAMIENTO,DENUNCIA,VILLA LURO,2,10
201306,MAL ESTACIONAMIENTO,DENUNCIA,VILLA ORTUZAR,1,15
201306,MAL ESTACIONAMIENTO,DENUNCIA,VILLA RIACHUELO,1,8
201306,MAL ESTACIONAMIENTO,DENUNCIA,VILLA SANTA RITA,1,11
201306,MAL ESTACIONAMIENTO,DENUNCIA,VILLA SOLDATI,1,8
201306,MAL ESTACIONAMIENTO,DENUNCIA,VILLA URQUIZA,5,12
201306,MANTENIMIENTO Y TALLERES,SOLICITUD,ALMAGRO,2,5
201306,MANTENIMIENTO Y TALLERES,SOLICITUD,BALVANERA,1,3
201306,MANTENIMIENTO Y TALLERES,SOLICITUD,LINIERS,1,9
201306,MANTENIMIENTO Y TALLERES,SOLICITUD,RECOLETA,2,2
201306,MANTENIMIENTO Y TALLERES,SOLICITUD,VELEZ SARSFIELD,1,10
201306,MANTENIMIENTO Y TALLERES,SOLICITUD,VILLA DEL PARQUE,1,11
201306,MANTENIMIENTO Y TALLERES,SOLICITUD,VILLA LURO,1,10
201306,MANTENIMIENTO Y TALLERES,SOLICITUD,VILLA RIACHUELO,1,8
201306,MOBILIARIO URBANO,RECLAMO,BALVANERA,3,3
201306,MOBILIARIO URBANO,RECLAMO,BARRACAS,2,4
201306,MOBILIARIO URBANO,RECLAMO,CABALLITO,1,6
201306,MOBILIARIO URBANO,RECLAMO,COGHLAN,1,12
201306,MOBILIARIO URBANO,RECLAMO,CONSTITUCION,2,1
201306,MOBILIARIO URBANO,RECLAMO,FLORES,1,7
201306,MOBILIARIO URBANO,RECLAMO,FLORESTA,1,10
201306,MOBILIARIO URBANO,RECLAMO,MATADEROS,1,9
201306,MOBILIARIO URBANO,RECLAMO,PALERMO,3,14
201306,MOBILIARIO URBANO,RECLAMO,PUERTO MADERO,1,1
201306,MOBILIARIO URBANO,RECLAMO,RETIRO,2,1
201306,MOBILIARIO URBANO,RECLAMO,VILLA CRESPO,1,15
201306,MOBILIARIO URBANO,RECLAMO,VILLA LUGANO,1,8
201306,MOBILIARIO URBANO,RECLAMO,VILLA PUEYRREDON,1,12
201306,MOBILIARIO URBANO,RECLAMO,VILLA URQUIZA,1,12
201306,MOBILIARIO URBANO,SOLICITUD,BALVANERA,1,3
201306,MOBILIARIO URBANO,SOLICITUD,BARRACAS,1,4
201306,MOBILIARIO URBANO,SOLICITUD,CABALLITO,1,6
201306,MOBILIARIO URBANO,SOLICITUD,COLEGIALES,2,13
201306,MOBILIARIO URBANO,SOLICITUD,FLORES,3,7
201306,MOBILIARIO URBANO,SOLICITUD,PALERMO,2,14
201306,MOBILIARIO URBANO,SOLICITUD,PARQUE CHACABUCO,1,7
201306,MOBILIARIO URBANO,SOLICITUD,RECOLETA,1,2
201306,MOBILIARIO URBANO,SOLICITUD,SAAVEDRA,1,12
201306,MOBILIARIO URBANO,SOLICITUD,SAN TELMO,1,1
201306,MOBILIARIO URBANO,SOLICITUD,VERSALLES,1,10
201306,MOBILIARIO URBANO,SOLICITUD,VILLA DEVOTO,2,11
201306,MOBILIARIO URBANO,SOLICITUD,VILLA LURO,1,10
201306,MOBILIARIO URBANO,SOLICITUD,VILLA SOLDATI,1,8
201306,MUEBLERIA / DECORACION,DENUNCIA,BALVANERA,1,3
201306,MUEBLERIA / DECORACION,DENUNCIA,VILLA URQUIZA,1,12
201306,NATATORIO,DENUNCIA,CHACARITA,1,15
201306,NATATORIO,DENUNCIA,NUÑEZ,1,13
201306,NATATORIO,DENUNCIA,PARQUE CHACABUCO,1,7
201306,OBRAS ABANDONADAS / TERRENOS BALDIOS,DENUNCIA,ALMAGRO,2,5
201306,OBRAS ABANDONADAS / TERRENOS BALDIOS,DENUNCIA,BALVANERA,1,3
201306,OBRAS ABANDONADAS / TERRENOS BALDIOS,DENUNCIA,BELGRANO,2,13
201306,OBRAS ABANDONADAS / TERRENOS BALDIOS,DENUNCIA,CABALLITO,2,6
201306,OBRAS ABANDONADAS / TERRENOS BALDIOS,DENUNCIA,CHACARITA,1,15
201306,OBRAS ABANDONADAS / TERRENOS BALDIOS,DENUNCIA,COGHLAN,1,12
201306,OBRAS ABANDONADAS / TERRENOS BALDIOS,DENUNCIA,COLEGIALES,1,13
201306,OBRAS ABANDONADAS / TERRENOS BALDIOS,DENUNCIA,CONSTITUCION,2,1
201306,OBRAS ABANDONADAS / TERRENOS BALDIOS,DENUNCIA,FLORES,5,7
201306,OBRAS ABANDONADAS / TERRENOS BALDIOS,DENUNCIA,FLORESTA,2,10
201306,OBRAS ABANDONADAS / TERRENOS BALDIOS,DENUNCIA,MONSERRAT,2,1
201306,OBRAS ABANDONADAS / TERRENOS BALDIOS,DENUNCIA,MONTE CASTRO,1,10
201306,OBRAS ABANDONADAS / TERRENOS BALDIOS,DENUNCIA,NUÑEZ,1,13
201306,OBRAS ABANDONADAS / TERRENOS BALDIOS,DENUNCIA,PALERMO,9,14
201306,OBRAS ABANDONADAS / TERRENOS BALDIOS,DENUNCIA,PARQUE AVELLANEDA,1,9
201306,OBRAS ABANDONADAS / TERRENOS BALDIOS,DENUNCIA,PARQUE CHACABUCO,1,7
201306,OBRAS ABANDONADAS / TERRENOS BALDIOS,DENUNCIA,PARQUE CHAS,1,15
201306,OBRAS ABANDONADAS / TERRENOS BALDIOS,DENUNCIA,PARQUE PATRICIOS,4,4
201306,OBRAS ABANDONADAS / TERRENOS BALDIOS,DENUNCIA,PATERNAL,1,15
201306,OBRAS ABANDONADAS / TERRENOS BALDIOS,DENUNCIA,RECOLETA,3,2
201306,OBRAS ABANDONADAS / TERRENOS BALDIOS,DENUNCIA,VELEZ SARSFIELD,1,10
201306,OBRAS ABANDONADAS / TERRENOS BALDIOS,DENUNCIA,VERSALLES,1,10
201306,OBRAS ABANDONADAS / TERRENOS BALDIOS,DENUNCIA,VILLA CRESPO,8,15
201306,OBRAS ABANDONADAS / TERRENOS BALDIOS,DENUNCIA,VILLA DEL PARQUE,2,11
201306,OBRAS ABANDONADAS / TERRENOS BALDIOS,DENUNCIA,VILLA DEVOTO,4,11
201306,OBRAS ABANDONADAS / TERRENOS BALDIOS,DENUNCIA,VILLA LUGANO,3,8
201306,OBRAS ABANDONADAS / TERRENOS BALDIOS,DENUNCIA,VILLA LURO,1,10
201306,OBRAS ABANDONADAS / TERRENOS BALDIOS,DENUNCIA,VILLA ORTUZAR,1,15
201306,OBRAS ABANDONADAS / TERRENOS BALDIOS,DENUNCIA,VILLA PUEYRREDON,2,12
201306,OBRAS ABANDONADAS / TERRENOS BALDIOS,DENUNCIA,VILLA REAL,1,10
201306,OBRAS ABANDONADAS / TERRENOS BALDIOS,DENUNCIA,VILLA SANTA RITA,2,11
201306,OBRAS ABANDONADAS / TERRENOS BALDIOS,DENUNCIA,VILLA URQUIZA,2,12
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,AGRONOMIA,1,15
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,ALMAGRO,11,5
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,BALVANERA,9,3
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,BARRACAS,2,4
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,BELGRANO,10,13
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,BOCA,6,4
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,BOEDO,4,5
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,CABALLITO,25,6
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,CHACARITA,4,15
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,COGHLAN,5,12
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,COLEGIALES,9,13
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,CONSTITUCION,4,1
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,FLORES,18,7
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,FLORESTA,4,10
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,LINIERS,4,9
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,MATADEROS,4,9
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,MONSERRAT,8,1
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,MONTE CASTRO,9,10
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,NUÑEZ,12,13
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,NUEVA POMPEYA,3,4
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,PALERMO,32,14
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,PARQUE AVELLANEDA,6,9
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,PARQUE CHACABUCO,2,7
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,PARQUE CHAS,2,15
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,PARQUE PATRICIOS,7,4
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,RECOLETA,11,2
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,RETIRO,2,1
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,SAAVEDRA,8,12
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,SAN CRISTOBAL,6,3
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,SAN NICOLAS,3,1
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,SAN TELMO,2,1
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,VELEZ SARSFIELD,5,10
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,VERSALLES,2,10
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,VILLA CRESPO,11,15
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,VILLA DEL PARQUE,6,11
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,VILLA DEVOTO,14,11
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,VILLA GRAL. MITRE,3,11
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,VILLA LUGANO,9,8
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,VILLA LURO,7,10
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,VILLA ORTUZAR,7,15
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,VILLA PUEYRREDON,8,12
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,VILLA REAL,2,10
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,VILLA RIACHUELO,1,8
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,VILLA SANTA RITA,9,11
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,VILLA SOLDATI,1,8
201306,OBRAS EN CONSTRUCCION / DEMOLICIONES,DENUNCIA,VILLA URQUIZA,18,12
201306,OBRAS FINALIZADAS,DENUNCIA,ALMAGRO,4,5
201306,OBRAS FINALIZADAS,DENUNCIA,BALVANERA,3,3
201306,OBRAS FINALIZADAS,DENUNCIA,BARRACAS,1,4
201306,OBRAS FINALIZADAS,DENUNCIA,BELGRANO,5,13
201306,OBRAS FINALIZADAS,DENUNCIA,BOCA,1,4
201306,OBRAS FINALIZADAS,DENUNCIA,BOEDO,1,5
201306,OBRAS FINALIZADAS,DENUNCIA,CABALLITO,5,6
201306,OBRAS FINALIZADAS,DENUNCIA,COGHLAN,1,12
201306,OBRAS FINALIZADAS,DENUNCIA,COLEGIALES,1,13
201306,OBRAS FINALIZADAS,DENUNCIA,CONSTITUCION,2,1
201306,OBRAS FINALIZADAS,DENUNCIA,FLORES,7,7
201306,OBRAS FINALIZADAS,DENUNCIA,LINIERS,1,9
201306,OBRAS FINALIZADAS,DENUNCIA,MATADEROS,2,9
201306,OBRAS FINALIZADAS,DENUNCIA,MONSERRAT,1,1
201306,OBRAS FINALIZADAS,DENUNCIA,MONTE CASTRO,2,10
201306,OBRAS FINALIZADAS,DENUNCIA,NUÑEZ,2,13
201306,OBRAS FINALIZADAS,DENUNCIA,PALERMO,10,14
201306,OBRAS FINALIZADAS,DENUNCIA,PARQUE AVELLANEDA,1,9
201306,OBRAS FINALIZADAS,DENUNCIA,PARQUE CHACABUCO,2,7
201306,OBRAS FINALIZADAS,DENUNCIA,PARQUE PATRICIOS,3,4
201306,OBRAS FINALIZADAS,DENUNCIA,PATERNAL,1,15
201306,OBRAS FINALIZADAS,DENUNCIA,RECOLETA,2,2
201306,OBRAS FINALIZADAS,DENUNCIA,RETIRO,1,1
201306,OBRAS FINALIZADAS,DENUNCIA,SAAVEDRA,1,12
201306,OBRAS FINALIZADAS,DENUNCIA,SAN CRISTOBAL,1,3
201306,OBRAS FINALIZADAS,DENUNCIA,SAN NICOLAS,2,1
